dateTime,unixTime,lux
2018-02-14 01:39:01.941425,1518539941.9414246,483.2253158552499
2018-02-14 01:44:01.941425,1518540241.9414246,548.2278025378239
2018-02-14 01:49:01.941425,1518540541.9414246,505.0086185119354
2018-02-14 01:54:01.941425,1518540841.9414246,693.2913775214338
2018-02-14 01:59:01.941425,1518541141.9414246,614.6692294736375
2018-02-14 02:04:01.941425,1518541441.9414246,665.8917911084478
2018-02-14 02:09:01.941425,1518541741.9414246,691.5516426971568
2018-02-14 02:14:01.941425,1518542041.9414246,617.9052768956442
2018-02-14 02:19:01.941425,1518542341.9414246,490.7719620820862
2018-02-14 02:24:01.941425,1518542641.9414246,666.4478986570126
2018-02-14 02:29:01.941425,1518542941.9414246,509.9291289402218
2018-02-14 02:34:01.941425,1518543241.9414246,482.4766242261859
2018-02-14 02:39:01.941425,1518543541.9414246,478.66520978279607
2018-02-14 02:44:01.941425,1518543841.9414246,579.4204028162237
2018-02-14 02:49:01.941425,1518544141.9414246,622.7503363303846
2018-02-14 02:54:01.941425,1518544441.9414246,540.4245204543662
2018-02-14 02:59:01.941425,1518544741.9414246,595.4569503643444
2018-02-14 03:04:01.941425,1518545041.9414246,568.720020728003
2018-02-14 03:09:01.941425,1518545341.9414246,661.1843837210786
2018-02-14 03:14:01.941425,1518545641.9414246,666.5375444964584
2018-02-14 03:19:01.941425,1518545941.9414246,499.9793965719837
2018-02-14 03:24:01.941425,1518546241.9414246,601.483654648019
2018-02-14 03:29:01.941425,1518546541.9414246,661.2013187492132
2018-02-14 03:34:01.941425,1518546841.9414246,569.376321189363
2018-02-14 03:39:01.941425,1518547141.9414246,548.0625171225479
2018-02-14 03:44:01.941425,1518547441.9414246,645.7045263545562
2018-02-14 03:49:01.941425,1518547741.9414246,542.5617035589191
2018-02-14 03:54:01.941425,1518548041.9414246,502.51822585383536
2018-02-14 03:59:01.941425,1518548341.9414246,548.8710368943874
2018-02-14 04:04:01.941425,1518548641.9414246,622.7649343138719
2018-02-14 04:09:01.941425,1518548941.9414246,591.7057265138409
2018-02-14 04:14:01.941425,1518549241.9414246,580.4182508562943
2018-02-14 04:19:01.941425,1518549541.9414246,581.9294273799026
2018-02-14 04:24:01.941425,1518549841.9414246,465.29753977629235
2018-02-14 04:29:01.941425,1518550141.9414246,521.0805084006882
2018-02-14 04:34:01.941425,1518550441.9414246,570.8470577654837
2018-02-14 04:39:01.941425,1518550741.9414246,448.09311789551066
2018-02-14 04:44:01.941425,1518551041.9414246,571.5344092517307
2018-02-14 04:49:01.941425,1518551341.9414246,611.3385570693331
2018-02-14 04:54:01.941425,1518551641.9414246,559.9700175977445
2018-02-14 04:59:01.941425,1518551941.9414246,549.5567824664811
2018-02-14 05:04:01.941425,1518552241.9414246,497.7571894512423
2018-02-14 05:09:01.941425,1518552541.9414246,581.2744252439827
2018-02-14 05:14:01.941425,1518552841.9414246,483.4808567716451
2018-02-14 05:19:01.941425,1518553141.9414246,388.00704196045984
2018-02-14 05:24:01.941425,1518553441.9414246,383.7226080521153
2018-02-14 05:29:01.941425,1518553741.9414246,434.0020766994646
2018-02-14 05:34:01.941425,1518554041.9414246,439.95284262093077
2018-02-14 05:39:01.941425,1518554341.9414246,466.4327508146127
2018-02-14 05:44:01.941425,1518554641.9414246,525.2514189050604
2018-02-14 05:49:01.941425,1518554941.9414246,359.77049351848353
2018-02-14 05:54:01.941425,1518555241.9414246,380.6334907651405
2018-02-14 05:59:01.941425,1518555541.9414246,411.95164509674527
2018-02-14 06:04:01.941425,1518555841.9414246,497.9346217657628
2018-02-14 06:09:01.941425,1518556141.9414246,427.2842150358463
2018-02-14 06:14:01.941425,1518556441.9414246,339.34963519075404
2018-02-14 06:19:01.941425,1518556741.9414246,380.485848848853
2018-02-14 06:24:01.941425,1518557041.9414246,457.8398772030488
2018-02-14 06:29:01.941425,1518557341.9414246,398.0196152860803
2018-02-14 06:34:01.941425,1518557641.9414246,315.3395605505101
2018-02-14 06:39:01.941425,1518557941.9414246,296.0448299943246
2018-02-14 06:44:01.941425,1518558241.9414246,375.8233488441914
2018-02-14 06:49:01.941425,1518558541.9414246,294.87401708604176
2018-02-14 06:54:01.941425,1518558841.9414246,286.0488758342269
2018-02-14 06:59:01.941425,1518559141.9414246,307.94728855212657
2018-02-14 07:04:01.941425,1518559441.9414246,345.8790563294938
2018-02-14 07:09:01.941425,1518559741.9414246,307.23775768653826
2018-02-14 07:14:01.941425,1518560041.9414246,257.624206917631
2018-02-14 07:19:01.941425,1518560341.9414246,313.5144346581751
2018-02-14 07:24:01.941425,1518560641.9414246,328.87866330968427
2018-02-14 07:29:01.941425,1518560941.9414246,268.9812134368226
2018-02-14 07:34:01.941425,1518561241.9414246,214.00842571064504
2018-02-14 07:39:01.941425,1518561541.9414246,222.66617649439667
2018-02-14 07:44:01.941425,1518561841.9414246,211.80171713173604
2018-02-14 07:49:01.941425,1518562141.9414246,213.7531958134332
2018-02-14 07:54:01.941425,1518562441.9414246,242.41474352040117
2018-02-14 07:59:01.941425,1518562741.9414246,194.86650930400629
2018-02-14 08:04:01.941425,1518563041.9414246,234.77993394392408
2018-02-14 08:09:01.941425,1518563341.9414246,190.10683934693412
2018-02-14 08:14:01.941425,1518563641.9414246,210.93351580622354
2018-02-14 08:19:01.941425,1518563941.9414246,156.42317081144552
2018-02-14 08:24:01.941425,1518564241.9414246,144.36197759984327
2018-02-14 08:29:01.941425,1518564541.9414246,174.27714185958646
2018-02-14 08:34:01.941425,1518564841.9414246,144.0211065215343
2018-02-14 08:39:01.941425,1518565141.9414246,140.65897958366222
2018-02-14 08:44:01.941425,1518565441.9414246,127.34569813884548
2018-02-14 08:49:01.941425,1518565741.9414246,99.3386121646235
2018-02-14 08:54:01.941425,1518566041.9414246,119.46199612432613
2018-02-14 08:59:01.941425,1518566341.9414246,88.03888433101099
2018-02-14 09:04:01.941425,1518566641.9414246,100.06579094064195
2018-02-14 09:09:01.941425,1518566941.9414246,67.83939484021076
2018-02-14 09:14:01.941425,1518567241.9414246,58.313891613961225
2018-02-14 09:19:01.941425,1518567541.9414246,60.46372423253241
2018-02-14 09:24:01.941425,1518567841.9414246,39.06682255701253
2018-02-14 09:29:01.941425,1518568141.9414246,37.466189606061725
2018-02-14 09:34:01.941425,1518568441.9414246,22.50358233690339
2018-02-14 09:39:01.941425,1518568741.9414246,12.025733579842965
2018-02-14 09:44:01.941425,1518569041.9414246,0.0
2018-02-14 09:49:01.941425,1518569341.9414246,11.200009260886224
2018-02-14 09:54:01.941425,1518569641.9414246,24.467169883296183
2018-02-14 09:59:01.941425,1518569941.9414246,28.709917936628297
2018-02-14 10:04:01.941425,1518570241.9414246,49.28408045763696
2018-02-14 10:09:01.941425,1518570541.9414246,54.29889975591523
2018-02-14 10:14:01.941425,1518570841.9414246,62.43613070019912
2018-02-14 10:19:01.941425,1518571141.9414246,61.90508440335906
2018-02-14 10:24:01.941425,1518571441.9414246,72.94140123574365
2018-02-14 10:29:01.941425,1518571741.9414246,102.68701811446215
2018-02-14 10:34:01.941425,1518572041.9414246,86.62678060147978
2018-02-14 10:39:01.941425,1518572341.9414246,121.14707986758616
2018-02-14 10:44:01.941425,1518572641.9414246,123.27905029449164
2018-02-14 10:49:01.941425,1518572941.9414246,109.10694529893408
2018-02-14 10:54:01.941425,1518573241.9414246,120.13805487928107
2018-02-14 10:59:01.941425,1518573541.9414246,169.58549754103046
2018-02-14 11:04:01.941425,1518573841.9414246,169.15940113254337
2018-02-14 11:09:01.941425,1518574141.9414246,164.725330507562
2018-02-14 11:14:01.941425,1518574441.9414246,172.52515282851147
2018-02-14 11:19:01.941425,1518574741.9414246,179.11679106698813
2018-02-14 11:24:01.941425,1518575041.9414246,188.18549064356225
2018-02-14 11:29:01.941425,1518575341.9414246,249.43711353283166
2018-02-14 11:34:01.941425,1518575641.9414246,256.81855821216783
2018-02-14 11:39:01.941425,1518575941.9414246,222.84038490735273
2018-02-14 11:44:01.941425,1518576241.9414246,206.39957596650922
2018-02-14 11:49:01.941425,1518576541.9414246,274.92344772258383
2018-02-14 11:54:01.941425,1518576841.9414246,313.96813494507234
2018-02-14 11:59:01.941425,1518577141.9414246,235.41619372539887
2018-02-14 12:04:01.941425,1518577441.9414246,326.49821349941
2018-02-14 12:09:01.941425,1518577741.9414246,307.22629151258116
2018-02-14 12:14:01.941425,1518578041.9414246,340.4078782454721
2018-02-14 12:19:01.941425,1518578341.9414246,289.9510773694948
2018-02-14 12:24:01.941425,1518578641.9414246,313.1483140827885
2018-02-14 12:29:01.941425,1518578941.9414246,307.9616300589224
2018-02-14 12:34:01.941425,1518579241.9414246,278.0941286195045
2018-02-14 12:39:01.941425,1518579541.9414246,357.0351106580232
2018-02-14 12:44:01.941425,1518579841.9414246,380.1355798119623
2018-02-14 12:49:01.941425,1518580141.9414246,405.57221868991303
2018-02-14 12:54:01.941425,1518580441.9414246,355.15954679805617
2018-02-14 12:59:01.941425,1518580741.9414246,443.3048876909291
2018-02-14 13:04:01.941425,1518581041.9414246,460.33691219037894
2018-02-14 13:09:01.941425,1518581341.9414246,465.74599316140234
2018-02-14 13:14:01.941425,1518581641.9414246,470.1111611198729
2018-02-14 13:19:01.941425,1518581941.9414246,338.1231902309265
2018-02-14 13:24:01.941425,1518582241.9414246,481.07457157667756
2018-02-14 13:29:01.941425,1518582541.9414246,435.0348185372546
2018-02-14 13:34:01.941425,1518582841.9414246,376.0928487673454
2018-02-14 13:39:01.941425,1518583141.9414246,405.23321838024657
2018-02-14 13:44:01.941425,1518583441.9414246,392.9713379528835
2018-02-14 13:49:01.941425,1518583741.9414246,543.3293368363622
2018-02-14 13:54:01.941425,1518584041.9414246,475.14272229844005
2018-02-14 13:59:01.941425,1518584341.9414246,501.1333008627955
2018-02-14 14:04:01.941425,1518584641.9414246,406.42477366904825
2018-02-14 14:09:01.941425,1518584941.9414246,509.32992360448424
2018-02-14 14:14:01.941425,1518585241.9414246,458.29254805789674
2018-02-14 14:19:01.941425,1518585541.9414246,403.24444542580176
2018-02-14 14:24:01.941425,1518585841.9414246,469.05304240355997
2018-02-14 14:29:01.941425,1518586141.9414246,476.1530215784048
2018-02-14 14:34:01.941425,1518586441.9414246,451.2202832879368
2018-02-14 14:39:01.941425,1518586741.9414246,487.7164834316899
2018-02-14 14:44:01.941425,1518587041.9414246,445.8510352109023
2018-02-14 14:49:01.941425,1518587341.9414246,496.0019055887473
2018-02-14 14:54:01.941425,1518587641.9414246,587.6509670830013
2018-02-14 14:59:01.941425,1518587941.9414246,567.0665470838128
2018-02-14 15:04:01.941425,1518588241.9414246,618.1158234876445
2018-02-14 15:09:01.941425,1518588541.9414246,523.3840361519177
2018-02-14 15:14:01.941425,1518588841.9414246,601.8156182924757
2018-02-14 15:19:01.941425,1518589141.9414246,563.8152093934705
2018-02-14 15:24:01.941425,1518589441.9414246,599.4798624308819
2018-02-14 15:29:01.941425,1518589741.9414246,569.0261031049359
2018-02-14 15:34:01.941425,1518590041.9414246,478.20518445494736
2018-02-14 15:39:01.941425,1518590341.9414246,537.9938607479708
2018-02-14 15:44:01.941425,1518590641.9414246,542.5954646350632
2018-02-14 15:49:01.941425,1518590941.9414246,677.177616732177
2018-02-14 15:54:01.941425,1518591241.9414246,478.5218387933126
2018-02-14 15:59:01.941425,1518591541.9414246,693.307674234261
2018-02-14 16:04:01.941425,1518591841.9414246,549.0223243431965
2018-02-14 16:09:01.941425,1518592141.9414246,528.4591598810127
2018-02-14 16:14:01.941425,1518592441.9414246,553.2141665240663
2018-02-14 16:19:01.941425,1518592741.9414246,583.9581024058817
2018-02-14 16:24:01.941425,1518593041.9414246,584.3146562022101
2018-02-14 16:29:01.941425,1518593341.9414246,679.2777717564278
2018-02-14 16:34:01.941425,1518593641.9414246,599.2546510046582
2018-02-14 16:39:01.941425,1518593941.9414246,712.147374774284
2018-02-14 16:44:01.941425,1518594241.9414246,576.950638757239
2018-02-14 16:49:01.941425,1518594541.9414246,688.6883967420965
2018-02-14 16:54:01.941425,1518594841.9414246,661.9825778508622
2018-02-14 16:59:01.941425,1518595141.9414246,509.37137950923955
2018-02-14 17:04:01.941425,1518595441.9414246,718.1415142999375
2018-02-14 17:09:01.941425,1518595741.9414246,705.4209983301406
2018-02-14 17:14:01.941425,1518596041.9414246,564.4312325123944
2018-02-14 17:19:01.941425,1518596341.9414246,555.5130830287105
2018-02-14 17:24:01.941425,1518596641.9414246,667.129134222813
2018-02-14 17:29:01.941425,1518596941.9414246,702.4133011199164
2018-02-14 17:34:01.941425,1518597241.9414246,669.1115400653171
2018-02-14 17:39:01.941425,1518597541.9414246,680.6931648294138
2018-02-14 17:44:01.941425,1518597841.9414246,648.1703632592852
2018-02-14 17:49:01.941425,1518598141.9414246,560.8048283792431
2018-02-14 17:54:01.941425,1518598441.9414246,548.3875012618685
2018-02-14 17:59:01.941425,1518598741.9414246,667.786739905579
2018-02-14 18:04:01.941425,1518599041.9414246,603.7643493616913
2018-02-14 18:09:01.941425,1518599341.9414246,696.9406025276825
2018-02-14 18:14:01.941425,1518599641.9414246,654.1475033641858
2018-02-14 18:19:01.941425,1518599941.9414246,671.9019078158581
2018-02-14 18:24:01.941425,1518600241.9414246,474.0345760209766
2018-02-14 18:29:01.941425,1518600541.9414246,598.3612775272294
2018-02-14 18:34:01.941425,1518600841.9414246,600.8115299227494
2018-02-14 18:39:01.941425,1518601141.9414246,563.4081890423389
2018-02-14 18:44:01.941425,1518601441.9414246,627.5693587669114
2018-02-14 18:49:01.941425,1518601741.9414246,534.8748700117318
2018-02-14 18:54:01.941425,1518602041.9414246,468.9123608824697
2018-02-14 18:59:01.941425,1518602341.9414246,620.4263504765403
2018-02-14 19:04:01.941425,1518602641.9414246,594.3846559986742
2018-02-14 19:09:01.941425,1518602941.9414246,584.8417163231268
2018-02-14 19:14:01.941425,1518603241.9414246,569.8494895661255
2018-02-14 19:19:01.941425,1518603541.9414246,517.2779040032179
2018-02-14 19:24:01.941425,1518603841.9414246,620.0515912977187
2018-02-14 19:29:01.941425,1518604141.9414246,469.9186649348125
2018-02-14 19:34:01.941425,1518604441.9414246,533.0523529283911
2018-02-14 19:39:01.941425,1518604741.9414246,423.5316249806911
2018-02-14 19:44:01.941425,1518605041.9414246,481.1409249020234
2018-02-14 19:49:01.941425,1518605341.9414246,469.09234654893754
2018-02-14 19:54:01.941425,1518605641.9414246,409.2355282579804
2018-02-14 19:59:01.941425,1518605941.9414246,439.4434946135797
2018-02-14 20:04:01.941425,1518606241.9414246,430.175387846828
2018-02-14 20:09:01.941425,1518606541.9414246,550.6562474987186
2018-02-14 20:14:01.941425,1518606841.9414246,418.72198488332094
2018-02-14 20:19:01.941425,1518607141.9414246,459.4458923908585
2018-02-14 20:24:01.941425,1518607441.9414246,564.0061016742303
2018-02-14 20:29:01.941425,1518607741.9414246,489.3614201549453
2018-02-14 20:34:01.941425,1518608041.9414246,416.5858012130077
2018-02-14 20:39:01.941425,1518608341.9414246,394.1238205609975
2018-02-14 20:44:01.941425,1518608641.9414246,445.7546390964535
2018-02-14 20:49:01.941425,1518608941.9414246,374.7799317991109
2018-02-14 20:54:01.941425,1518609241.9414246,424.3886257607682
2018-02-14 20:59:01.941425,1518609541.9414246,506.4400042338079
2018-02-14 21:04:01.941425,1518609841.9414246,457.4689543877462
2018-02-14 21:09:01.941425,1518610141.9414246,333.7150372156285
2018-02-14 21:14:01.941425,1518610441.9414246,396.9622407077575
2018-02-14 21:19:01.941425,1518610741.9414246,436.394908446305
2018-02-14 21:24:01.941425,1518611041.9414246,364.9149334149648
2018-02-14 21:29:01.941425,1518611341.9414246,408.4092323372902
2018-02-14 21:34:01.941425,1518611641.9414246,322.4838201201867
2018-02-14 21:39:01.941425,1518611941.9414246,303.50232548710056
2018-02-14 21:44:01.941425,1518612241.9414246,286.10013870393493
2018-02-14 21:49:01.941425,1518612541.9414246,330.46459943097625
2018-02-14 21:54:01.941425,1518612841.9414246,376.87478471136075
2018-02-14 21:59:01.941425,1518613141.9414246,379.613911026383
2018-02-14 22:04:01.941425,1518613441.9414246,341.88127265369883
2018-02-14 22:09:01.941425,1518613741.9414246,336.1564180118709
2018-02-14 22:14:01.941425,1518614041.9414246,274.88283391185183
2018-02-14 22:19:01.941425,1518614341.9414246,293.07595355037085
2018-02-14 22:24:01.941425,1518614641.9414246,300.97641208809466
2018-02-14 22:29:01.941425,1518614941.9414246,224.65014567500208
2018-02-14 22:34:01.941425,1518615241.9414246,239.28035459561013
2018-02-14 22:39:01.941425,1518615541.9414246,239.9175779093076
2018-02-14 22:44:01.941425,1518615841.9414246,222.46459566204624
2018-02-14 22:49:01.941425,1518616141.9414246,246.75777894576407
2018-02-14 22:54:01.941425,1518616441.9414246,241.33641272133698
2018-02-14 22:59:01.941425,1518616741.9414246,186.14441799104156
2018-02-14 23:04:01.941425,1518617041.9414246,205.694883358235
2018-02-14 23:09:01.941425,1518617341.9414246,192.65488703912337
2018-02-14 23:14:01.941425,1518617641.9414246,199.27201666238312
2018-02-14 23:19:01.941425,1518617941.9414246,187.92155666263736
2018-02-14 23:24:01.941425,1518618241.9414246,152.54818098624713
2018-02-14 23:29:01.941425,1518618541.9414246,125.56511596383488
2018-02-14 23:34:01.941425,1518618841.9414246,145.87548956588606
2018-02-14 23:39:01.941425,1518619141.9414246,138.37041834423266
2018-02-14 23:44:01.941425,1518619441.9414246,105.4575564466291
2018-02-14 23:49:01.941425,1518619741.9414246,92.53857009162296
2018-02-14 23:54:01.941425,1518620041.9414246,95.72881857861091
2018-02-14 23:59:01.941425,1518620341.9414246,107.98428142471053
2018-02-15 00:04:01.941425,1518620641.9414246,85.6250434094291
2018-02-15 00:09:01.941425,1518620941.9414246,77.69952027430784
2018-02-15 00:14:01.941425,1518621241.9414246,74.58019154777674
2018-02-15 00:19:01.941425,1518621541.9414246,46.54921239031966
2018-02-15 00:24:01.941425,1518621841.9414246,49.34823738287726
2018-02-15 00:29:01.941425,1518622141.9414246,28.100320736911453
2018-02-15 00:34:01.941425,1518622441.9414246,23.7892476360852
2018-02-15 00:39:01.941425,1518622741.9414246,11.62031961328042
2018-02-15 00:44:01.941425,1518623041.9414246,0.0
2018-02-15 00:49:01.941425,1518623341.9414246,11.186322001926001
2018-02-15 00:54:01.941425,1518623641.9414246,19.904479739547703
2018-02-15 00:59:01.941425,1518623941.9414246,31.435346980724145
2018-02-15 01:04:01.941425,1518624241.9414246,48.87889522676925
2018-02-15 01:09:01.941425,1518624541.9414246,44.551257128338705
2018-02-15 01:14:01.941425,1518624841.9414246,61.94548676651415
2018-02-15 01:19:01.941425,1518625141.9414246,82.80835692351353
2018-02-15 01:24:01.941425,1518625441.9414246,97.7291729876918
2018-02-15 01:29:01.941425,1518625741.9414246,80.52653243815398
2018-02-15 01:34:01.941425,1518626041.9414246,104.9308219713592
2018-02-15 01:39:01.941425,1518626341.9414246,100.00081960475222
2018-02-15 01:44:01.941425,1518626641.9414246,100.80797580870528
2018-02-15 01:49:01.941425,1518626941.9414246,137.32271213149338
2018-02-15 01:54:01.941425,1518627241.9414246,164.20478654816097
2018-02-15 01:59:01.941425,1518627541.9414246,174.31796942080967
2018-02-15 02:04:01.941425,1518627841.9414246,182.31210199053328
2018-02-15 02:09:01.941425,1518628141.9414246,204.4388121689427
2018-02-15 02:14:01.941425,1518628441.9414246,204.03705470220208
2018-02-15 02:19:01.941425,1518628741.9414246,181.9209877532053
2018-02-15 02:24:01.941425,1518629041.9414246,219.2704126192134
2018-02-15 02:29:01.941425,1518629341.9414246,245.3129549382973
2018-02-15 02:34:01.941425,1518629641.9414246,208.78765158428928
2018-02-15 02:39:01.941425,1518629941.9414246,220.09761397639173
2018-02-15 02:44:01.941425,1518630241.9414246,292.6865435113421
2018-02-15 02:49:01.941425,1518630541.9414246,241.56820819642434
2018-02-15 02:54:01.941425,1518630841.9414246,285.7700480727418
2018-02-15 02:59:01.941425,1518631141.9414246,233.63915479083522
2018-02-15 03:04:01.941425,1518631441.9414246,326.7324464688984
2018-02-15 03:09:01.941425,1518631741.9414246,282.7506234912581
2018-02-15 03:14:01.941425,1518632041.9414246,329.4731868969473
2018-02-15 03:19:01.941425,1518632341.9414246,316.7434188110887
2018-02-15 03:24:01.941425,1518632641.9414246,272.87416384051073
2018-02-15 03:29:01.941425,1518632941.9414246,354.01723448141354
2018-02-15 03:34:01.941425,1518633241.9414246,294.91417590780037
2018-02-15 03:39:01.941425,1518633541.9414246,395.1576351171577
2018-02-15 03:44:01.941425,1518633841.9414246,361.6635419908517
2018-02-15 03:49:01.941425,1518634141.9414246,369.47427980196284
2018-02-15 03:54:01.941425,1518634441.9414246,322.79770308413526
2018-02-15 03:59:01.941425,1518634741.9414246,392.50452974451883
2018-02-15 04:04:01.941425,1518635041.9414246,373.8305469607359
2018-02-15 04:09:01.941425,1518635341.9414246,463.72268366342837
2018-02-15 04:14:01.941425,1518635641.9414246,332.0120982264645
2018-02-15 04:19:01.941425,1518635941.9414246,365.2891946847425
2018-02-15 04:24:01.941425,1518636241.9414246,406.61609565067056
2018-02-15 04:29:01.941425,1518636541.9414246,400.45447568871117
2018-02-15 04:34:01.941425,1518636841.9414246,509.70184463997595
2018-02-15 04:39:01.941425,1518637141.9414246,427.5701810949165
2018-02-15 04:44:01.941425,1518637441.9414246,519.8938018987106
2018-02-15 04:49:01.941425,1518637741.9414246,416.3426661640312
2018-02-15 04:54:01.941425,1518638041.9414246,466.92151725108624
2018-02-15 04:59:01.941425,1518638341.9414246,377.3938907036469
2018-02-15 05:04:01.941425,1518638641.9414246,386.5174868704345
2018-02-15 05:09:01.941425,1518638941.9414246,554.6737603356594
2018-02-15 05:14:01.941425,1518639241.9414246,477.5790174588375
2018-02-15 05:19:01.941425,1518639541.9414246,558.488880148947
2018-02-15 05:24:01.941425,1518639841.9414246,521.4918378171576
2018-02-15 05:29:01.941425,1518640141.9414246,598.9813614234945
2018-02-15 05:34:01.941425,1518640441.9414246,606.8406470451596
2018-02-15 05:39:01.941425,1518640741.9414246,577.1903981959698
2018-02-15 05:44:01.941425,1518641041.9414246,509.47997604686856
2018-02-15 05:49:01.941425,1518641341.9414246,490.36583022750324
2018-02-15 05:54:01.941425,1518641641.9414246,581.4360812877188
2018-02-15 05:59:01.941425,1518641941.9414246,591.209760338382
